movie_id,crew_id,name,role
3028,23485,Marc Platt,Producer
3028,60280,Billy Higgins,Producer
3029,5281,Spike Lee,Director
3029,5281,Spike Lee,Producer
3030,4489,Steve Oedekerk,Director
3030,4489,Steve Oedekerk,Producer
3030,70948,Tom Koranda,Producer
3030,1308090,Paul Marshal,Producer
3030,4489,Steve Oedekerk,Screenplay
3031,33485,Ron Underwood,Director
3031,26475,Brent Maddock,Producer
3031,26479,S. S. Wilson,Producer
3031,26475,Brent Maddock,Screenplay
3031,26479,S. S. Wilson,Screenplay
3032,60243,Rob Schmidt,Director
3032,4017,Robert Kulzer,Producer
3032,11697,Erik Feig,Producer
3032,60260,Brian J. Gilbert,Producer
3032,60261,Stan Winston,Producer
3032,56452,Alan B. McElroy,Screenplay
3033,1723,Walter Hill,Director
3033,12993,Tim Zinnemann,Producer
3034,15890,James Foley,Director
3034,5379,Dan Halsted,Producer
3034,58010,Robert Pucci,Screenplay
3035,71872,Jeff Nichols,Director
3035,554,Aaron Ryder,Producer
3035,16398,Sarah Green,Producer
3035,1034679,Lisa Maria Falcone,Producer
3036,59413,Ben Garant,Director
3036,518,Danny DeVito,Producer
3036,5381,Michael Shamberg,Producer
3036,5382,Stacey Sher,Producer
3036,63221,Penny Adams,Producer
3036,63224,John Landgraf,Producer
3036,63225,Sandi Yi-Trimble,Producer
3037,57492,Morgan Spurlock,Director
3037,57492,Morgan Spurlock,Producer
3037,165899,Simon Cowell,Producer
3037,1146048,Adam Milano,Producer
3037,1146049,Ben Winston,Producer
3038,57692,Neal Brennan,Director
3039,1409418,Tuck Tucker,Director
3039,70454,Albie Hecht,Producer
3039,1217426,Craig Bartlett,Producer
3040,133502,Simon Curtis,Director
3040,59839,Harvey Weinstein,Producer
3040,20062,David Parfitt,Producer
3040,29483,Adrian Hodges,Screenplay
3041,44740,Richard Shepard,Director
3041,517,Pierce Brosnan,Producer
3041,13928,Beau St. Clair,Producer
3041,51541,Bryan Furst,Producer
3041,51542,Sean Furst,Producer
3041,61047,Stephen Break,Producer
3041,61046,Susanne Bohnet,Producer
3041,57871,Bradley Jenkel,Producer
3041,61048,Ricardo Del R\u00edo,Producer
3041,61049,Gerd Koechlin,Producer
3041,61050,Manfred D. Heid,Producer
3041,61052,Amanda Scarano,Producer
3042,120515,Theodore Witcher,Director
3043,33192,Joel Edgerton,Director
3043,33192,Joel Edgerton,Producer
3043,84348,Jason Blum,Producer
3043,1434549,Rebecca Yeldham,Producer
3044,307546,Jim Hanon,Director
3045,62514,Tommy O'Haver,Director
3045,12233,Paul Feldsher,Producer
3045,20567,Marc Butan,Producer
3045,56327,Louise Rosner-Meyer,Producer
3045,62511,Michael Burns,Producer
3045,62513,Leanna Creel,Producer
3045,62515,Richard Hull,Producer
3046,17403,Mike Judge,Director
3046,24177,Michael Rotenberg,Producer
3046,1229515,Daniel Rappaport,Producer
3046,17403,Mike Judge,Screenplay
3047,59412,Michael Patrick Jann,Director
3047,65503,Lona Williams,Screenplay
3048,510,Tim Burton,Director
3048,510,Tim Burton,Producer
3048,7130,Scott Alexander,Producer
3048,7131,Larry Karaszewski,Producer
3048,53073,Lynette Howell,Producer
3049,36602,Peter Berg,Director
3049,24052,Diane Nabatoff,Producer
3049,52171,Michael Schiffer,Producer
3049,62139,Cindy Cowan,Producer
3049,62141,Joanna Johnson,Producer
3049,36602,Peter Berg,Screenplay
3050,54597,Joe Nussbaum,Director
3050,50139,Charles Weinstock,Producer
3050,57174,Bob Cooper,Producer
3050,57175,Karen Lunder,Producer
3051,1150,Brian De Palma,Director
3051,1150,Brian De Palma,Producer
3051,1150,Brian De Palma,Screenplay
3051,69659,Robert J. Avrech,Screenplay
3052,62863,Jorma Taccone,Director
3053,3224,Stephen Frears,Director
3053,4584,Robert Jones,Producer
3053,15727,Tracey Seaward,Producer
3053,23227,Steven Knight,Screenplay
3054,2171,Griffin Dunne,Director
3054,7396,Peter Farrelly,Director
3054,9281,Elizabeth Banks,Director
3054,15218,James Gunn,Director
3054,32593,Steven Brill,Director
3054,11091,Brett Ratner,Director
3054,52112,Steve Carr,Director
3054,141825,Rusty Cundieff,Director
3054,938681,James Duffy,Director
3054,938682,Patrik Forsberg,Director
3054,1272994,Jonathan van Tulleken,Director
3054,1579630,Will Graham,Director
3054,7396,Peter Farrelly,Producer
3054,7408,Charles B. Wessler,Producer
3054,52989,John Penotti,Producer
3054,54419,Ryan Kavanaugh,Producer
3054,1272994,Jonathan van Tulleken,Producer
3054,1272995,Jason Taragan,Producer
3054,1272996,Jenny Serneholt,Producer
3055,57173,Jeff Lowell,Director
3055,16854,Paul Brooks,Producer
3056,71551,Lorene Scafaria,Director
3056,322,Steve Golin,Producer
3056,6488,Mark Roybal,Producer
3056,1004836,Steven M. Rales,Producer
3056,1006866,Joy Gorman,Producer
3056,71551,Lorene Scafaria,Screenplay
3057,61069,Miguel Arteta,Director
3057,567562,Phil Johnston,Screenplay
3058,814,Tony Kaye,Director
3058,816,John Morrissey,Producer
3058,818,David McKenna,Screenplay
3059,51023,Marcus Dunstan,Director
3059,108765,Brett Forbes,Producer
3059,108768,Patrick Rizzotti,Producer
3059,946579,Julie Richardson,Producer
3059,51021,Patrick Melton,Screenplay
3059,51023,Marcus Dunstan,Screenplay
3060,1082114,Timothy Bjorklund,Director
3060,72252,Stephen Swofford,Producer
3061,78012,Fran\u00e7ois Girard,Director
3062,5602,David Lynch,Director
3062,5604,Mary Sweeney,Producer
3062,5625,Neal Edelstein,Producer
3062,5603,John Roach,Screenplay
3062,5604,Mary Sweeney,Screenplay
3063,65390,Scott Kalvert,Director
3064,23532,Jason Bateman,Director
3064,1192897,Andrew Dodge,Screenplay
3065,14409,David Schwimmer,Director
3065,4584,Robert Jones,Producer
3065,53358,Sarah Curtis,Producer
3065,11108,Simon Pegg,Screenplay
3065,22224,Michael Ian Black,Screenplay
3066,83198,Allan Arkush,Director
3066,12433,Michael Phillips,Producer
3067,24173,Mike Binder,Director
3067,1269,Kevin Costner,Producer
3067,24173,Mike Binder,Producer
3067,509950,Todd Lewis,Producer
3068,60045,Eric Bross,Director
3068,15306,Peter Abrams,Producer
3068,15307,Robert L. Levy,Producer
3068,62515,Richard Hull,Producer
3068,1457483,Wendy Thorlakson,Producer
3069,6818,Werner Herzog,Director
3069,43104,Robyn Klein,Producer
3069,59003,Jeff Geoffray,Producer
3069,59004,Walter Josten,Producer
3069,60836,Elton Brand,Producer
3069,60840,Steve Marlton,Producer
3069,60839,Adam W. Rosen,Producer
3069,60837,Harry Knapp,Producer
3070,15892,Dan Fogelman,Director
3070,15892,Dan Fogelman,Screenplay
3071,45405,Jay Duplass,Director
3071,45407,Mark Duplass,Director
3071,52897,Russell Smith,Producer
3071,45405,Jay Duplass,Screenplay
3071,45407,Mark Duplass,Screenplay
3072,78160,Luca Guadagnino,Director
3072,3063,Tilda Swinton,Producer
3072,78160,Luca Guadagnino,Producer
3072,1110466,Marco Morabito,Producer
3072,1145014,Alessandro Usai,Producer
3072,18838,Barbara Alberti,Screenplay
3072,78160,Luca Guadagnino,Screenplay
3072,84258,Walter Fasano,Screenplay
3072,111427,Ivan Cotroneo,Screenplay
3073,21475,John Putch,Director
3073,70818,Harmon Kaslow,Producer
3073,76803,Jeff Freilich,Producer
3073,996331,John Aglialoro,Producer
3074,21377,Peter Medak,Director
3074,8251,Hilary Henkin,Producer
3074,21378,Paul Webster,Producer
3074,8251,Hilary Henkin,Screenplay
3075,1884,Steven Soderbergh,Director
3075,6341,John Hardy,Producer
3075,65272,Scott Kramer,Producer
3075,23649,Lem Dobbs,Screenplay
3076,455,Paul Haggis,Director
3076,455,Paul Haggis,Producer
3076,1896,Don Cheadle,Producer
3076,4232,Bob Yari,Producer
3076,17451,Cathy Schulman,Producer
3076,29787,Mark R. Harris,Producer
3076,137064,Robert Moresco,Producer
3076,455,Paul Haggis,Screenplay
3076,137064,Robert Moresco,Screenplay
3077,93911,Terence Davies,Director
3077,58033,Olivia Stewart,Producer
3078,23858,Harley Cokeliss,Director
3078,32085,L\u00e9o L. Fuchs,Producer
3078,32083,Christopher Frank,Screenplay
3079,56349,Victor Salva,Director
3079,68758,Kevin Bernhardt,Screenplay
3080,66512,Tom Brady,Director
3081,5281,Spike Lee,Director
3081,4446,Jon Kilik,Producer
3081,5281,Spike Lee,Producer
3081,5281,Spike Lee,Screenplay
3082,1300274,Jason Zada,Director
3082,3893,David S. Goyer,Producer
3082,39454,David Linde,Producer
3082,1622445,Tory Metzger,Producer
3083,13265,Franklin J. Schaffner,Director
3083,58102,Stanley O'Toole,Producer
3083,32767,John Byrum,Screenplay
3084,5656,Noah Baumbach,Director
3084,2997,Scott Rudin,Producer
3084,5656,Noah Baumbach,Producer
3084,18783,Lila Yacoub,Producer
3084,1046160,Eli Bush,Producer
3085,3288,Chris Weitz,Director
3085,2707,Paul Junger Witt,Producer
3085,3288,Chris Weitz,Producer
3085,9995,Jami Gertz,Producer
3085,1537184,Christian McLaughlin,Producer
3085,1638066,Stacey Lubliner,Producer
3085,151092,Eric Eason,Screenplay
3086,224,David Cronenberg,Director
3086,224,David Cronenberg,Producer
3086,4697,Samuel Hadida,Producer
3086,58186,Catherine Bailey,Producer
3087,95818,Eric Blakeney,Director
3088,32983,Douglas McGrath,Director
3089,81476,Ariel Vromen,Director
3089,36999,Ehud Bleiberg,Producer
3089,81476,Ariel Vromen,Producer
3089,81476,Ariel Vromen,Screenplay
3090,1032103,Rakesh Roshan,Director
3091,10367,John Waters,Director
3091,10570,Joseph M. Caracciolo Jr.,Producer
3091,18679,Mark Tarlov,Producer
3091,10367,John Waters,Screenplay
3092,15175,William Friedkin,Director
3092,52377,Scott Einbinder,Producer
3092,1031200,Nicolas Chartier,Producer
3092,72638,Tracy Letts,Screenplay
3093,126910,Derrick Borte,Director
3094,228797,Richard Kwietniowski,Director
3094,29688,Seaton McLean,Producer
3094,20181,Andr\u00e1s H\u00e1mori,Producer
3094,57561,Alessandro Camon,Producer
3094,1472950,Maurice Chauvet,Screenplay
3095,59410,Bob Odenkirk,Director
3095,21767,Tom Werner,Producer
3095,59416,Matt Berenson,Producer
3095,62828,Michael Shear,Producer
3096,12453,Wong Kar-wai,Director
3096,12453,Wong Kar-wai,Producer
3096,20473,St\u00e9phane Kooshmanian,Producer
3096,20474,Jean-Louis Piel,Producer
3096,20475,Jacky Pang Yee Wah,Producer
3096,20476,Wai-Chung Chan,Producer
3096,12453,Wong Kar-wai,Screenplay
3096,45817,Lawrence Block,Screenplay
3097,1241,John Turturro,Director
3097,1241,John Turturro,Producer
3097,52989,John Penotti,Producer
3097,1241,John Turturro,Screenplay
3097,976387,Brandon Cole,Screenplay
3098,956,Guy Ritchie,Director
3098,957,Matthew Vaughn,Producer
3098,956,Guy Ritchie,Screenplay
3099,93047,Joshua Seftel,Director
3100,57607,Stephen Chow,Director
3100,70432,Kwok-fai Yeung,Producer
3100,57607,Stephen Chow,Screenplay
3100,545537,Tsang Kan-Cheung,Screenplay
3101,22461,Vincent Gallo,Director
3101,22461,Vincent Gallo,Producer
3101,22461,Vincent Gallo,Screenplay
3102,19069,Claude Chabrol,Director
3102,1134,Marin Karmitz,Producer
3103,12219,Jon Stewart,Director
3103,2997,Scott Rudin,Producer
3103,12219,Jon Stewart,Producer
3103,20743,Gigi Pritzker,Producer
3103,1208136,Atilla Salih Y\u00fccer,Producer
3103,12219,Jon Stewart,Screenplay
3104,37577,Bigas Luna,Director
3104,37577,Bigas Luna,Screenplay
3104,84770,Cuca Canals,Screenplay
3104,263085,Jean-Louis Beno\u00eet,Screenplay
3105,5469,Ralph Fiennes,Director
3105,932,John Logan,Producer
3105,5469,Ralph Fiennes,Producer
3105,28901,Colin Vaines,Producer
3105,73463,Gabrielle Tana,Producer
3105,223778,Julia Taylor-Stanley,Producer
3105,932,John Logan,Screenplay
3106,11013,Dan Harris,Director
3107,141450,Mel Smith,Director
3107,1266,Nicky Kentish Barnes,Producer
3107,21677,Barnaby Thompson,Producer
3107,47976,Kim Fuller,Producer
3107,47978,Uri Fruchtmann,Producer
3108,95024,Bobcat Goldthwait,Director
3108,95024,Bobcat Goldthwait,Screenplay
3109,41041,Christopher Smith,Director
3109,41845,Jason Newmark,Producer
3109,51675,Finola Dwyer,Producer
3109,41041,Christopher Smith,Screenplay
3109,41844,James Moran,Screenplay
3110,27991,Stuart Gordon,Director
3110,17231,Chris Hanley,Producer
3110,27991,Stuart Gordon,Producer
3110,52369,Kevin Ragsdale,Producer
3110,960477,Roger Kass,Producer
3110,1000102,Duffy Hecht,Producer
3110,1023134,Molly Hassell,Producer
3111,65317,Jake Scott,Director
3111,40374,Michael Costigan,Producer
3111,83188,Scott Bloom,Producer
3111,968537,Giovanni Agnelli,Producer
3112,69801,Alan Metter,Director
3112,33096,Paul Maslansky,Producer
3112,12991,Pat Proft,Screenplay
3112,57359,Neal Israel,Screenplay
3113,7671,Jeb Stuart,Director
3114,1432207,Rafa Lara,Director
3115,28898,Michael Radford,Director
3115,57367,Matthias Emcke,Producer
3115,1316662,Justin Bell,Producer
3115,1316663,Cesar Canavati,Producer
3115,1316664,Carlos Garcia de Paredes,Producer
3116,55948,Alan Smithee,Director
3116,133259,Arthur Hiller,Director
3117,17845,Michael Meredith,Director
3118,129716,Julio DePietro,Director
3119,89395,Katherine Dieckmann,Director
3119,89395,Katherine Dieckmann,Screenplay
3120,56506,William Dear,Director
3121,219961,Kim Farrant,Director
3121,983674,Macdara Kelleher,Producer
3121,1486918,Naomi Wenck,Producer
3122,65133,Marcus Raboy,Director
3123,69144,Scott Marshall Smith,Director
3123,51392,Justin Berfield,Producer
3123,77706,Matthew Flanagan,Screenplay
3123,1217216,David McHugh,Screenplay
3124,57865,\u00c1lex de la Iglesia,Director
3124,16999,\u00c1lvaro August\u00edn,Producer
3124,17000,Elena Manrique,Producer
3124,47059,Gerardo Herrero,Producer
3124,57865,\u00c1lex de la Iglesia,Producer
3124,71926,Mariela Besuievski,Producer
3124,57865,\u00c1lex de la Iglesia,Screenplay
3125,81328,Andrew Traucki,Director
3125,81328,Andrew Traucki,Producer
3125,940630,Michael Robertson,Producer
3126,4910,Michael Clancy,Director
3126,2184,Richard Barton Lewis,Producer
3126,2706,Steven Haft,Producer
3126,11695,Lucas Foster,Producer
3126,61075,Kirk D'Amico,Producer
3127,27226,Patrick Lussier,Director
3127,43901,Shawn Williamson,Producer
3127,51794,Matt Venne,Screenplay
3128,31120,Robert Adetuyi,Director
3128,1243312,Amos Adetuyi,Producer
3128,1518813,Deborah Calla,Producer
3128,1518814,Ricardo Whately,Producer
3129,22140,Kari Skogland,Director
3129,22140,Kari Skogland,Producer
3129,40608,Jonathan Shore,Producer
3129,43901,Shawn Williamson,Producer
3129,62901,Stephen Hegyes,Producer
3129,1122006,Peter La Terriere,Producer
3129,1122007,Alice Clough,Producer
3129,1122008,Stephen Kaye,Producer
3129,1122009,Amanda Kenyon,Producer
3130,1291685,Taedong Park,Director
3130,1395853,Mauricio De la Orta,Director
3131,1035,Paul Schrader,Director
3131,36999,Ehud Bleiberg,Producer
3131,1584942,Werner Wirsing,Producer
3131,114560,Noah Stollman,Screenplay
3132,42092,Benedikt Erlingsson,Director
3132,6759,Fri\u00f0rik \u00de\u00f3r Fri\u00f0riksson,Producer
3133,6220,Gurinder Chadha,Director
3133,6220,Gurinder Chadha,Producer
3133,6220,Gurinder Chadha,Screenplay
3133,6222,Paul Mayeda Berges,Screenplay
3134,25527,Jason Connery,Director
3134,955069,Sid Sheinberg,Producer
3134,955071,Bill Sheinberg,Producer
3134,1340086,Jonathan Sheinberg,Producer
3134,1423828,Steve B. Harris,Producer
3135,87121,Vic Sarin,Director
3136,1434341,Jim Issa,Director
3137,543568,Kim Jee-woon,Director
3137,84715,Kim Min-suk,Screenplay
3137,543568,Kim Jee-woon,Screenplay
3138,71901,Douglas Aarniokoski,Director
3138,65243,Marc Bienstock,Producer
3139,107630,William Phillips,Director
3139,4583,Niv Fichman,Producer
3139,40608,Jonathan Shore,Producer
3139,43901,Shawn Williamson,Producer
3139,62901,Stephen Hegyes,Producer
3139,1027125,Larry Weinstein,Producer
3139,1311206,Julie Lawrence,Producer
3139,1311207,Sheila O'Gorman,Producer
3140,54733,Greg Mottola,Director
3140,5952,Ted Hope,Producer
3140,17450,Anne Carey,Producer
3140,35180,Sidney Kimmel,Producer
3140,54733,Greg Mottola,Screenplay
3141,1271,Andy Garc\u00eda,Director
3142,52112,Steve Carr,Director
3143,232858,Sarik Andreasyan,Director
3143,232858,Sarik Andreasyan,Producer
3143,1030585,Tove Christensen,Producer
3143,1303423,Vladimir Polyakov,Producer
3143,1303424,Georgy Malkov,Producer
3143,1495518,Gevond Andreasyan,Producer
3144,10076,Lewis Gilbert,Director
3144,9861,Albert R. Broccoli,Producer
3144,9863,Harry Saltzman,Producer
3144,1299,Roald Dahl,Screenplay
3145,63052,Julian Gilbey,Director
3146,6011,Michael Haneke,Director
3146,6011,Michael Haneke,Screenplay
3147,33094,Gary Sherman,Director
3147,11772,Barry Bernardi,Producer
3147,33094,Gary Sherman,Screenplay
3147,64821,Brian Taggert,Screenplay
3148,1040955,Valeri Milev,Director
3149,4081,Stanley Kramer,Director
3149,4081,Stanley Kramer,Producer
3149,21008,William Rose,Screenplay
3149,69953,Tania Rose,Screenplay
3150,309,Pedro Almod\u00f3var,Director
3150,93,Esther Garc\u00eda,Producer
3151,70616,Gerald Potterton,Director
3151,8858,Ivan Reitman,Producer
3151,52871,Len Blum,Screenplay
3151,57132,Daniel Goldberg,Screenplay
3152,53925,Jared Hess,Director
3153,33315,Richard Loncraine,Director
3154,2679,David Hackl,Director
3154,18344,Paul Schiff,Producer
3154,1426224,Tai Duncan,Producer
3154,1426225,Hadeel Reda,Producer
3154,145612,Guy Moshe,Screenplay
3154,1426223,J.R. Reher,Screenplay
3155,119819,Anurag Basu,Director
3156,42,Lars von Trier,Director
3156,42099,Meta Louise Foldager,Producer
3156,57018,Louise Vesth,Producer
3156,42,Lars von Trier,Screenplay
3157,110427,Kriv Stenders,Director
3157,65596,Nelson Woss,Producer
3157,112679,Julie Ryan,Producer
3157,74063,Daniel Taplitz,Screenplay
3158,35770,Yash Chopra,Director
3158,35771,Aditya Chopra,Producer
3158,35771,Aditya Chopra,Screenplay
3158,231005,Devika Bhagat,Screenplay
3159,578,Ridley Scott,Director
3159,915,David Giler,Producer
3159,1723,Walter Hill,Producer
3159,5053,Gordon Carroll,Producer
3159,5054,Ivor Powell,Producer
3159,5045,Dan O'Bannon,Screenplay
3160,10051,Tobe Hooper,Director
3160,10051,Tobe Hooper,Producer
3160,10051,Tobe Hooper,Screenplay
3160,27797,Kim Henkel,Screenplay
3161,98521,Floria Sigismondi,Director
3161,1254,Art Linson,Producer
3161,46588,Bill Pohlad,Producer
3161,69414,John Linson,Producer
3161,98521,Floria Sigismondi,Screenplay
3162,13563,Norman Jewison,Director
3162,13563,Norman Jewison,Producer
3162,955413,Joseph Stein,Screenplay
3163,9855,Terence Young,Director
3163,9861,Albert R. Broccoli,Producer
3163,9863,Harry Saltzman,Producer
3163,9951,Kevin McClory,Producer
3163,9858,Richard Maibaum,Screenplay
3163,9952,Jack Whittingham,Screenplay
3163,9953,John Hopkins,Screenplay
3164,66823,Joseph Kahn,Director
3164,1304289,Mary Ann Tanedo,Producer
3164,1304290,Richard Weager,Producer
3165,72197,Ferzan Ozpetek,Director
3166,37932,F. Gary Gray,Director
3166,2147,Oren Koules,Producer
3166,57679,Takashi Bufford,Producer
3166,57680,Dale Pollock,Producer
3166,57679,Takashi Bufford,Screenplay
3166,66598,Kate Lanier,Screenplay
3167,72024,Malcolm D. Lee,Director
3168,13596,David Kirschner,Producer
3168,65677,Don Mancini,Screenplay
3168,65678,John Lafia,Screenplay
3169,17087,Michael Moore,Director
3169,1307,Bob Weinstein,Producer
3169,59839,Harvey Weinstein,Producer
3169,17087,Michael Moore,Producer
3169,37261,Meghan O'Hara,Producer
3169,37262,Rehya Young,Producer
3170,53120,James DeMonaco,Director
3170,865,Michael Bay,Producer
3170,54843,Andrew Form,Producer
3170,54844,Bradley Fuller,Producer
3170,84348,Jason Blum,Producer
3170,1186277,Sebastien Lemercier,Producer
3171,65627,Kris Isacsson,Director
3171,13233,Jason Kliot,Producer
3171,13234,Joana Vicente,Producer
3171,65627,Kris Isacsson,Screenplay
3172,56591,Danny Leiner,Director
3172,19658,Greg Shapiro,Producer
3172,40383,Nathan Kahane,Producer
3172,68843,Jon Hurwitz,Screenplay
3172,68844,Hayden Schlossberg,Screenplay
3173,21526,Rod Lurie,Director
3173,21526,Rod Lurie,Screenplay
3174,24294,Ben Younger,Director
3174,550,Jennifer Todd,Producer
3174,551,Suzanne Todd,Producer
3175,4610,John Landis,Director
3175,18165,Aaron Russo,Producer
3175,18167,Irwin Russo,Producer
3175,18168,Sam Williams,Producer
3175,14710,Herschel Weingrod,Screenplay
3175,14711,Timothy Harris,Screenplay
3176,58403,Glen Morgan,Director
3177,74063,Daniel Taplitz,Director
3177,65847,Lisa Tornell,Producer
3178,11181,Kenneth Branagh,Director
3178,66251,Bruce Sharman,Producer
3178,11181,Kenneth Branagh,Screenplay
3179,54240,Tamara Jenkins,Director
3179,5952,Ted Hope,Producer
3179,9552,Lori Keith Douglas,Producer
3179,17450,Anne Carey,Producer
3179,54241,Erica Westheimer,Producer
3179,54240,Tamara Jenkins,Screenplay
3180,1214860,Linda Mendoza,Director
3181,9033,Christopher McQuarrie,Director
3181,9035,Kenneth Kokin,Producer
3181,9033,Christopher McQuarrie,Screenplay
3182,58552,Burr Steers,Director
3182,15366,Marco Weber,Producer
3182,65847,Lisa Tornell,Producer
3183,7678,Hart Bochner,Director
3183,18344,Paul Schiff,Producer
3184,87178,Michael O. Sajbel,Director
3184,1004282,Cleve Landsberg,Producer
3184,87179,Cheryl McKay,Screenplay
3185,59023,Stewart Raffill,Director
3185,9578,John Foreman,Producer
3186,19012,Davis Guggenheim,Director
3187,86203,Bart Freundlich,Director
3188,41549,Andrew Fleming,Director
3188,554,Aaron Ryder,Producer
3188,73135,Eric Eisner,Producer
3188,73136,Leonid Rozhetskin,Producer
3188,34522,Pam Brady,Screenplay
3188,41549,Andrew Fleming,Screenplay
3189,16863,Todd Haynes,Director
3189,1307,Bob Weinstein,Producer
3189,59839,Harvey Weinstein,Producer
3189,16863,Todd Haynes,Screenplay
3190,1296119,Na Hong-jin,Director
3190,554373,Kim Ho-sung,Producer
3191,101518,Kevin Tancharoen,Director
3191,111048,Dante Di Loreto,Producer
3192,565524,Chatrichalerm Yukol,Director
3192,565524,Chatrichalerm Yukol,Screenplay
3193,14999,George A. Romero,Director
3193,4955,Dario Argento,Director
3193,104043,Achille Manzotti,Producer
3193,14999,George A. Romero,Screenplay
3193,4668,Franco Ferrini,Screenplay
3193,4955,Dario Argento,Screenplay
3194,121588,Eric Lavaine,Director
3195,65452,Mike Leigh,Director
3195,3560,Alain Sarde,Producer
3195,20423,Simon Channing Williams,Producer
3196,59923,Marc Forby,Director
3197,57630,Peter Cattaneo,Director
3197,57630,Peter Cattaneo,Screenplay
3197,78562,Phil Traill,Screenplay
3197,78563,Ben Rice,Screenplay
3198,56195,Ole Christian Madsen,Director
3198,5126,Stefan Schubert,Producer
3198,5127,Ralph Schwingel,Producer
3198,10905,Charlie Woebcken,Producer
3198,52671,Bjoern Vosgerau,Producer
3198,71159,Lars Bredo Rahbek,Producer
3198,1089142,Christoph Fisser,Producer
3198,1122048,Kristina Hejdukov\u00e1,Producer
3198,56195,Ole Christian Madsen,Screenplay
3198,56196,Lars Andersen,Screenplay
3199,1045480,Meiert Avis,Director
3199,3953,Gary Lucchesi,Producer
3199,62511,Michael Burns,Producer
3200,29226,Julian Jarrold,Director
3201,96627,Andr\u00e9 T\u00e9chin\u00e9,Director
3201,53206,Sa\u00efd Ben Sa\u00efd,Producer
3201,73829,Odile Barski,Screenplay
3201,96627,Andr\u00e9 T\u00e9chin\u00e9,Screenplay
3202,47201,Emily Young,Director
3202,17231,Chris Hanley,Producer
3202,67157,Jonathan Bross,Producer
3202,94453,Sriram Das,Producer
3202,94458,Mitchell Goldman,Producer
3202,94460,Shara Kay,Producer
3202,94461,Charlotte Koh,Producer
3203,58453,Peter Faiman,Director
3203,57594,John Cornell,Producer
3203,57147,Paul Hogan,Screenplay
3203,57594,John Cornell,Screenplay
3203,58454,Ken Shadie,Screenplay
3204,145169,Martyn Pick,Director
3204,67691,Bob Thompson,Producer
3204,145171,David Kerney,Producer
3204,145170,Dan Abnett,Screenplay
3205,33036,Roland Suso Richter,Director
3205,28399,Michael Cooney,Screenplay
3206,75544,Jeremy Sims,Director
3206,82654,Bill Leimbach,Producer
3207,64210,Ma\u00efwenn,Director
3207,66840,Alain Attal,Producer
3207,25340,Emmanuelle Bercot,Screenplay
3207,64210,Ma\u00efwenn,Screenplay
3208,74569,Joby Harold,Director
3208,13233,Jason Kliot,Producer
3208,13234,Joana Vicente,Producer
3208,26473,Fisher Stevens,Producer
3208,52989,John Penotti,Producer
3209,185438,Genndy Tartakovsky,Director
3210,49605,Ekachai Uekrongtham,Director
3210,14695,Craig Baumgarten,Producer
3210,16644,Dolph Lundgren,Producer
3210,1459141,Michael G Selby,Producer
3210,16644,Dolph Lundgren,Screenplay
3210,62941,John Hyams,Screenplay
3210,1421633,Gabriel Dowrick,Screenplay
3211,5572,Joel Schumacher,Director
3211,7199,Harvey Bernhard,Producer
3211,17445,Janice Fischer,Screenplay
3211,17446,James Jeremias,Screenplay
3212,65167,Scott Cooper,Director
3212,3087,Robert Duvall,Producer
3212,1483,T Bone Burnett,Producer
3212,948841,Rob Carliner,Producer
3212,1024835,Judy Cairo,Producer
3212,65167,Scott Cooper,Screenplay
3213,21958,Mark Rydell,Director
3213,18165,Aaron Russo,Producer
3213,68493,Marvin Worth,Producer
3213,4181,Bo Goldman,Screenplay
3213,12114,Michael Cimino,Screenplay
3213,114641,Bill Kerby,Screenplay
3214,109692,David E. Talbert,Director
3214,22433,Steven J. Wolfe,Producer
3214,109692,David E. Talbert,Producer
3214,995418,Lyn Talbert,Producer
3214,109692,David E. Talbert,Screenplay
3215,53767,Roger Vadim,Director
3215,5398,Dino De Laurentiis,Producer
3215,8950,Terry Southern,Screenplay
3215,53767,Roger Vadim,Screenplay
3216,22558,Nils Gaup,Director
3216,69253,John M. Jacobsen,Producer
3216,22558,Nils Gaup,Screenplay
3216,68124,Nick Thiel,Screenplay
3216,287527,Bob Foss,Screenplay
3216,1644921,Greg Dinner,Screenplay
3217,13235,Alexander Payne,Director
3217,17172,Albert Berger,Producer
3217,17173,Ron Yerxa,Producer
3217,65115,Keith Samples,Producer
3217,1746321,David Gale,Producer
3217,4948,Jim Taylor,Screenplay
3217,13235,Alexander Payne,Screenplay
3218,6495,Mira Nair,Director
3218,6495,Mira Nair,Producer
3218,9552,Lori Keith Douglas,Producer
3218,38804,Lydia Dean Pilcher,Producer
3218,39821,Yukie Kito,Producer
3218,39824,Taizo Son,Producer
3218,53677,Ronnie Screwvala,Producer
3218,964318,Zarina Screwvala,Producer
3218,1716975,Anadil Hossain,Producer
3218,1716977,Dinaz Stafford,Producer
3218,1017378,Sooni Taraporevala,Screenplay
3219,991868,Ari Sandel,Director
3219,36425,McG,Producer
3219,33437,Susan Cartsonis,Producer
3219,964768,Mary Viola,Producer
3219,129305,Josh A. Cagan,Screenplay
3220,6198,Vondie Curtis-Hall,Director
3220,10685,Laurence Mark,Producer
3220,66598,Kate Lanier,Screenplay
3221,51795,Tom Elkins,Director
3221,156947,David Coggeshall,Screenplay
3222,85006,Kang Woo-Suk,Director
3222,85006,Kang Woo-Suk,Producer
3222,1347650,Jonathan Kim,Producer
3223,10757,Jane Campion,Director
